"Ctrl_Record_ID_Review","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_key_year_recordedBy_recordNumber","wcvp_kew_id","wcvp_family","wcvp_genus","wcvp_species","wcvp_infraspecies","wcvp_taxon_name","wcvp_authors","wcvp_rank","wcvp_taxonomic_status","wcvp_accepted_kew_id","wcvp_accepted_name","wcvp_accepted_authors","wcvp_parent_kew_id","wcvp_parent_name","wcvp_parent_authors","wcvp_reviewed","wcvp_publication","wcvp_original_name_id","wcvp_TAXON_NAME_U","wcvp_searchNotes","wcvp_searchedName","fb2020_taxonID","fb2020_acceptedNameUsageID","fb2020_parentNameUsageID","fb2020_originalNameUsageID","fb2020_scientificName","fb2020_namePublishedIn","fb2020_namePublishedInYear","fb2020_higherClassification","fb2020_family","fb2020_specificEpithet","fb2020_infraspecificEpithet","fb2020_taxonRank","fb2020_scientificNameAuthorship","fb2020_taxonomicStatus","fb2020_nomenclaturalStatus","fb2020_modified","fb2020_bibliographicCitation","fb2020_references","fb2020_scientificNamewithoutAuthorship","fb2020_scientificNamewithoutAuthorship_U","fb2020_searchNotes","fb2020_searchedName","Ctrl_occurrenceID","Ctrl_bibliographicCitation","Ctrl_downloadAsSynonym","Ctrl_scientificNameSearched","Ctrl_scientificNameReference","Ctrl_acceptedNameUsage","Ctrl_scientificNameAuthorship","Ctrl_scientificName","Ctrl_scientificNameOriginalSource","Ctrl_family","Ctrl_genus","Ctrl_specificEpithet","Ctrl_infraspecificEpithet","Ctrl_modified","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_catalogNumber","Ctrl_identificationQualifier","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_typeStatus","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_fieldNumber","Ctrl_country","Ctrl_stateProvince","Ctrl_municipality","Ctrl_locality","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_occurrenceRemarks","Ctrl_comments","Ctrl_taxonRank","Ctrl_voucherAmostra","Ctrl_amostraVerificada","Ctrl_naoPossivelVerificar","Ctrl_observacaoNaoPossivelVerificar","Ctrl_dataVerificacao","Ctrl_verificadoPor","Ctrl_emailVerificador","Ctrl_scientificName_verified","Ctrl_family_verified","link_imagem_amostra","tombo","Ctrl_recordedBy_U"
1330,"FERNANDEZ",1641,"LEGUMINOSAE_FERNANDEZ_1641","2023_FERNANDEZ_1641",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not found","Bauhinia","jabot=RB:RB01504893","jabot",,,,,,"Bauhinia","Bauhinia","LEGUMINOSAE","Bauhinia",,,2023-10-31,"RB","RB","RB01504893",,,,,"1641","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Arbusto c/ cerca de 1,8 m, terrícola, semi-heliófila; folhas verdes discolores; legumes verdes",,"GENUS",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504893","RB_RB01504893","E.P. FERNANDEZ"
1422,"FERNANDEZ",1626,"HELICONIACEAE_FERNANDEZ_1626","2023_FERNANDEZ_1626",,,,,,,,,,,,,,,,,,,,,,7963,,7954,,"Heliconia richardiana Miq.","Linnaea 18: 70 1844",1844,"Flora e Funga;Angiospermas;Heliconiaceae Nakai;Heliconia L.;Heliconia richardiana Miq.","HELICONIACEAE","richardiana",,"ESPECIE","Miq.","NOME_ACEITO","NOME_CORRETO",2018-05-25 16:25:27.472,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7963","Heliconia richardiana","HELICONIA RICHARDIANA","NOME_ACEITO","Heliconia richardiana","jabot=RB:RB01504878","jabot",,,,,"Miq.","Heliconia richardiana","Heliconia richardiana Miq.","HELICONIACEAE","Heliconia","richardiana",,2023-10-31,"RB","RB","RB01504878",,"Mario Gomes","24/10/2023",,"1626","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Erva c/ cerca de 1,6 m, terrícola, umbrófila; folhas verdes levemente discolores; raquís da inflorescência verde; espatas esverdeadas; frutos alaranjados",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504878","RB_RB01504878","E.P. FERNANDEZ"
1479,"FERNANDEZ",1635,"VERBENACEAE_FERNANDEZ_1635","2023_FERNANDEZ_1635",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not found","Lantana","jabot=RB:RB01504887","jabot",,,,,,"Lantana","Lantana","VERBENACEAE","Lantana",,,2023-10-31,"RB","RB","RB01504887",,,,,"1635","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Arbusto c/ cerca de 1,0 m, terrícola, heliófila, ocasional; folhas verdes discolores; flores avermelhadas",,"GENUS",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504887","RB_RB01504887","E.P. FERNANDEZ"
1503,"FERNANDEZ",1614,"MALVACEAE_FERNANDEZ_1614","2023_FERNANDEZ_1614",,,,,,,,,,,,,,,,,,,,,,25768,,9260,,"Triumfetta althaeoides Lam.",,,"Flora e Funga;Angiospermas;Malvaceae Juss.;Triumfetta L.;Triumfetta althaeoides Lam.","MALVACEAE","althaeoides",,"ESPECIE","Lam.","NOME_ACEITO","NOME_CORRETO",2021-10-05 14:09:31.99,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB25768","Triumfetta althaeoides","TRIUMFETTA ALTHAEOIDES","NOME_ACEITO","Triumfetta althaeoides","jabot=RB:RB01504865","jabot",,,,,"Lam.","Triumfetta althaeoides","Triumfetta althaeoides Lam.","MALVACEAE","Triumfetta","althaeoides",,2023-12-19,"RB","RB","RB01504865",,"C.D.M. Ferreira & Mario Gomes","24/10/2023",,"1614","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Arbusto terrícola, semi-heliófilo, comum na borda da trilha; folhas verdes recobertas por tricomas; frutos pegajosos verdes; carrapicho",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504865","RB_RB01504865","E.P. FERNANDEZ"
1528,"FERNANDEZ",1613,"BURSERACEAE_FERNANDEZ_1613","2023_FERNANDEZ_1613",,,,,,,,,,,,,,,,,,,,,,6593,,6588,,"Protium heptaphyllum (Aubl.) Marchand",,,"Flora e Funga;Angiospermas;Burseraceae Kunth;Protium Burm.f.;Protium heptaphyllum (Aubl.) Marchand","BURSERACEAE","heptaphyllum",,"ESPECIE","(Aubl.) Marchand","NOME_ACEITO","NOME_CORRETO",2024-10-31 13:40:21.306,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB6593","Protium heptaphyllum","PROTIUM HEPTAPHYLLUM","NOME_ACEITO","Protium heptaphyllum","jabot=RB:RB01504864","jabot",,,,,"(Aubl.) Marchand","Protium heptaphyllum","Protium heptaphyllum (Aubl.) Marchand","BURSERACEAE","Protium","heptaphyllum",,2023-10-31,"RB","RB","RB01504864",,,,,"1613","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Árvore c/ cerca de 5,0 m, terrícola, semi-heliófila; folhas verdes levemente discolores; frutos castanhos-claro; ocasional",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504864","RB_RB01504864","E.P. FERNANDEZ"
1542,"FERNANDEZ",1627,"SOLANACEAE_FERNANDEZ_1627","2023_FERNANDEZ_1627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not found","Cestrum","jabot=RB:RB01504879","jabot",,,,,,"Cestrum","Cestrum","SOLANACEAE","Cestrum",,,2023-10-31,"RB","RB","RB01504879",,,,,"1627","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Arvoreta c/ cerca de 1,8 m, terrícola, semi-heliófila; folhas verdes concolores; flores c/ pétalas esverdeadas",,"GENUS",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504879","RB_RB01504879","E.P. FERNANDEZ"
1554,"FERNANDEZ",1628,"MARANTACEAE_FERNANDEZ_1628","2023_FERNANDEZ_1628",,,,,,,,,,,,,,,,,,,,,,130175,,117,,"Bisgoeppertia Kuntze",,,"Flora e Funga;Angiospermas;Gentianaceae Juss.;Bisgoeppertia Kuntze","GENTIANACEAE",,,"GENERO","Kuntze","NOME_ACEITO","NOME_CORRETO",2020-04-11 16:29:06.128,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB130175",,,"Updated_genus","Goeppertia","jabot=RB:RB01504880","jabot",,,,,,"Goeppertia","Goeppertia","MARANTACEAE","Goeppertia",,,2023-10-31,"RB","RB","RB01504880",,,,,"1628","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Erva terrícola c/ cerca de 0,5 m, umbrófila; folhas verdes discolores; brácteas da inflorescência verdes; flores passadas alvacentas",,"GENUS",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504880","RB_RB01504880","E.P. FERNANDEZ"
1574,"FERNANDEZ",1630,"SOLANACEAE_FERNANDEZ_1630","2023_FERNANDEZ_1630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not found","Solanum","jabot=RB:RB01504882","jabot",,,,,,"Solanum","Solanum","SOLANACEAE","Solanum",,,2023-10-31,"RB","RB","RB01504882",,,,,"1630","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Arbusto c/ cerca de 2,0 m, terrícola, semi-heliófila, ocasional; folhas verdes levemente hirsutas, discolores; flores alvas; frutos verdes maduros",,"GENUS",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504882","RB_RB01504882","E.P. FERNANDEZ"
1589,"FERNANDEZ",1634,"SAPINDACEAE_FERNANDEZ_1634","2023_FERNANDEZ_1634",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not found","Serjania","jabot=RB:RB01504886","jabot",,,,,,"Serjania","Serjania","SAPINDACEAE","Serjania",,,2023-10-31,"RB","RB","RB01504886",,,,,"1634","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Trepadeira de copa, ocasional; folhas vredes discolores; flores alvas, estames amarelos",,"GENUS",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504886","RB_RB01504886","E.P. FERNANDEZ"
1591,"FERNANDEZ",1616,"COMMELINACEAE_FERNANDEZ_1616","2023_FERNANDEZ_1616",,,,,,,,,,,,,,,,,,,,,,16921,,16920,127664,"Gibasis geniculata (Jacq.) Rohweder",,,"Flora e Funga;Angiospermas;Commelinaceae Mirb.;Gibasis Raf.;Gibasis geniculata (Jacq.) Rohweder","COMMELINACEAE","geniculata",,"ESPECIE","(Jacq.) Rohweder","NOME_ACEITO","NOME_CORRETO",2025-01-30 19:09:46.205,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB16921","Gibasis geniculata","GIBASIS GENICULATA","NOME_ACEITO","Gibasis geniculata","jabot=RB:RB01504867","jabot",,,,,"(Jacq.) Rohweder","Gibasis geniculata","Gibasis geniculata (Jacq.) Rohweder","COMMELINACEAE","Gibasis","geniculata",,2023-10-31,"RB","RB","RB01504867",,"Mario Gomes","24/10/2023",,"1616","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Erva c/ cerca 0,3 m, terrícola, semi-heliófila; comum; folhas verdes c/ margem vinácea, concolores; cálice esverdeado",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504867","RB_RB01504867","E.P. FERNANDEZ"
1613,"FERNANDEZ",1624,"HERNANDIACEAE_FERNANDEZ_1624","2023_FERNANDEZ_1624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not found","Sparattanthelium","jabot=RB:RB01504876","jabot",,,,,,"Sparattanthelium","Sparattanthelium","HERNANDIACEAE","Sparattanthelium",,,2023-10-31,"RB","RB","RB01504876",,,,,"1624","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Arbusto c/ ramos decumbentes; folhas verdes discolores; frutos imaturos verdes",,"GENUS",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504876","RB_RB01504876","E.P. FERNANDEZ"
1628,"FERNANDEZ",1640,"COSTACEAE_FERNANDEZ_1640","2023_FERNANDEZ_1640",,,,,,,,,,,,,,,,,,,,,,110658,,110641,,"Costus spiralis (Jacq.) Roscoe",,,"Flora e Funga;Angiospermas;Costaceae Nakai;Costus L.;Costus spiralis (Jacq.) Roscoe","COSTACEAE","spiralis",,"ESPECIE","(Jacq.) Roscoe","NOME_ACEITO","NOME_CORRETO",2020-11-17 05:45:41.819,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB110658","Costus spiralis","COSTUS SPIRALIS","NOME_ACEITO","Costus spiralis","jabot=RB:RB01504892","jabot",,,,,"(Jacq.) Roscoe","Costus spiralis","Costus spiralis (Jacq.) Roscoe","COSTACEAE","Costus","spiralis",,2023-10-31,"RB","RB","RB01504892",,"Mario Gomes","11/10/2023",,"1640","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Erva c/ cerca de 1,7 m, terrícola, umbrófila ou semi-heliófila, frequente nas áreas úmidas ao long  da trilha; folhas verdes disoclores; inflorescêcia avermelhada",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504892","RB_RB01504892","E.P. FERNANDEZ"
1630,"FERNANDEZ",1622,"CONNARACEAE_FERNANDEZ_1622","2023_FERNANDEZ_1622",,,,,,,,,,,,,,,,,,,,,,6968,,6958,,"Rourea tenuis G.Schellenb.",,,"Flora e Funga;Angiospermas;Connaraceae R.Br.;Rourea Aubl.;Rourea tenuis G.Schellenb.","CONNARACEAE","tenuis",,"ESPECIE","G.Schellenb.","NOME_ACEITO","NOME_CORRETO",2021-10-20 15:09:40.723,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB6968","Rourea tenuis","ROUREA TENUIS","NOME_ACEITO","Rourea tenuis","jabot=RB:RB01504874","jabot",,,,,"G.Schellenb.","Rourea tenuis","Rourea tenuis G.Schellenb.","CONNARACEAE","Rourea","tenuis",,2023-10-31,"RB","RB","RB01504874",,"Mario Gomes","24/10/2023",,"1622","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Liana ocasional, semi-heliófila; folhas verdes discolores; botões florais verde-claro",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504874","RB_RB01504874","E.P. FERNANDEZ"
1656,"FERNANDEZ",1623,"POLYGALACEAE_FERNANDEZ_1623","2023_FERNANDEZ_1623",,,,,,,,,,,,,,,,,,,,,,625028,,624958,20566,"Senega paniculata (L.) J.F.B.Pastore & J.R.Abbott",,,"Flora e Funga;Angiospermas;Polygalaceae Hoffmanns. & Link;Senega Spach;Senega paniculata (L.) J.F.B.Pastore & J.R.Abbott","POLYGALACEAE","paniculata",,"ESPECIE","(L.) J.F.B.Pastore & J.R.Abbott","NOME_ACEITO","NOME_CORRETO",2024-04-26 00:03:39.14,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB625028","Senega paniculata","SENEGA PANICULATA","Updated","Polygala paniculata","jabot=RB:RB01504875","jabot",,,,,"L.","Polygala paniculata","Polygala paniculata L.","POLYGALACEAE","Polygala","paniculata",,2023-10-31,"RB","RB","RB01504875",,"Mario Gomes","24/10/2023",,"1623","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Erva terrícola heliófila, ocasional; folhas verdes discolores; flores alvas",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504875","RB_RB01504875","E.P. FERNANDEZ"
1673,"FERNANDEZ",1625,"SAPINDACEAE_FERNANDEZ_1625","2023_FERNANDEZ_1625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not found","Talisia","jabot=RB:RB01504877","jabot",,,,,,"Talisia","Talisia","SAPINDACEAE","Talisia",,,2023-10-31,"RB","RB","RB01504877",,,,,"1625","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Árvoreta monopodial c/ cerca de 2,5 m, semi-heliófila, infrequente; folhas glabras verdes discolores; frutos verdes hirsutos",,"GENUS",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504877","RB_RB01504877","E.P. FERNANDEZ"
1677,"FERNANDEZ",1633,"PASSIFLORACEAE_FERNANDEZ_1633","2023_FERNANDEZ_1633",,,,,,,,,,,,,,,,,,,,,,20254,,12506,,"Passiflora nitida Kunth",,,"Flora e Funga;Angiospermas;Passifloraceae Juss. ex Roussel;Passiflora L.;Passiflora nitida Kunth","PASSIFLORACEAE","nitida",,"ESPECIE","Kunth","NOME_ACEITO","NOME_CORRETO",2019-04-22 18:04:17.091,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB20254","Passiflora nitida","PASSIFLORA NITIDA","NOME_ACEITO","Passiflora nitida","jabot=RB:RB01504885","jabot",,,,,"Kunth","Passiflora nitida","Passiflora nitida Kunth","PASSIFLORACEAE","Passiflora","nitida",,2023-10-31,"RB","RB","RB01504885",,"Mario Gomes","11/10/2023",,"1633","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Trepadeira, heliófila, ocasional; folhas verdes discolores; bracteas verde-claro; sépalas verde-claro; pétalas c/ face abaxial verde-claro, face adaxial arroxeada; corona tigrada roxo e branco; androginóforo verde-claro",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504885","RB_RB01504885","E.P. FERNANDEZ"
1685,"FERNANDEZ",1619,"BIGNONIACEAE_FERNANDEZ_1619","2023_FERNANDEZ_1619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not found","Fridericia","jabot=RB:RB01504871","jabot",,,,,,"Fridericia","Fridericia","BIGNONIACEAE","Fridericia",,,2023-10-31,"RB","RB","RB01504871",,,,,"1619","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Liana robusta c/ cerca de 10 m de altura; folhas verdes discolores; corola róseas",,"GENUS",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504871","RB_RB01504871","E.P. FERNANDEZ"
1721,"FERNANDEZ",1620,"RUTACEAE_FERNANDEZ_1620","2023_FERNANDEZ_1620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not found","RUTACEAE","jabot=RB:RB01504872","jabot",,,,,,"RUTACEAE","RUTACEAE","RUTACEAE",,,,2023-10-31,"RB","RB","RB01504872",,,,,"1620","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Sub-arbusto c/ cerca de 0,3 m, terrícola, semi-heliófila, formando pequenos adensamentos populacionais no chão da mata; folhas verdes discolores/ fllres alvacentas",,"FAMILY",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504872","RB_RB01504872","E.P. FERNANDEZ"
1741,"FERNANDEZ",1615,"SOLANACEAE_FERNANDEZ_1615","2023_FERNANDEZ_1615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not found","SOLANACEAE","jabot=RB:RB01504866","jabot",,,,,,"SOLANACEAE","SOLANACEAE","SOLANACEAE",,,,2023-10-31,"RB","RB","RB01504866",,,,,"1615","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Arvoreta c/ cerca de 2,5 m, terrícola, heliófila; folhas marcadamente discolores, face adaxial verde-escura, face abaxial verde-claro cinérea; botões florais verde-claro",,"FAMILY",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504866","RB_RB01504866","E.P. FERNANDEZ"
1742,"FERNANDEZ",1632,"ASTERACEAE_FERNANDEZ_1632","2023_FERNANDEZ_1632",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not found","Elephantopus","jabot=RB:RB01504884","jabot",,,,,,"Elephantopus","Elephantopus","ASTERACEAE","Elephantopus",,,2023-10-31,"RB","RB","RB01504884",,,,,"1632","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Erva terrícola, heliófila, c/ cerca de 0,3 m; folhas verdes discolores; capítulos passados castanhos; ocasional",,"GENUS",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504884","RB_RB01504884","E.P. FERNANDEZ"
1760,"FERNANDEZ",1621,"TURNERACEAE_FERNANDEZ_1621","2023_FERNANDEZ_1621",,,,,,,,,,,,,,,,,,,,,,15000,,14994,,"Turnera candida Arbo","Bonplandia 7: 68-72 1993",1993,"Flora e Funga;Angiospermas;Turneraceae Kunth ex DC.;Turnera L.;Turnera candida Arbo","TURNERACEAE","candida",,"ESPECIE","Arbo","NOME_ACEITO","NOME_CORRETO",2020-12-13 02:00:44.561,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB15000","Turnera candida","TURNERA CANDIDA","NOME_ACEITO","Turnera candida","jabot=RB:RB01504873","jabot",,,,,"Arbo","Turnera candida","Turnera candida Arbo","TURNERACEAE","Turnera","candida",,2023-10-31,"RB","RB","RB01504873",,"Mario Gomes","24/10/2023",,"1621","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Erva c/ cerca de 0,3 m, terrícola, heliófila; folhas verdes discolores; flores c/ pétalas",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504873","RB_RB01504873","E.P. FERNANDEZ"
1773,"FERNANDEZ",1629,"VERBENACEAE_FERNANDEZ_1629","2023_FERNANDEZ_1629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not found","Lippia","jabot=RB:RB01504881","jabot",,,,,,"Lippia","Lippia","VERBENACEAE","Lippia",,,2023-10-31,"RB","RB","RB01504881",,,,,"1629","E.P. Fernandez",,"Brasil","Bahia","Prado","Base Serra Delta, Trilha do Macaco Prego.",2023,"8","17",-17.1411111,-39.4136111,"NA, Arbusto c/ cerca de 1,0 m, terrícola, heliófila, ocasional; folhas verdes discolores; flores alvas",,"GENUS",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504881","RB_RB01504881","E.P. FERNANDEZ"
